date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend
2026-01-15,2026-01-15 13:51:00,13,3,Thursday,1,0.0,1.0,0,0,0,0,0,3,20.9,22.5,43.4,7.0,17.8,0
2026-01-15,2026-01-15 13:52:00,13,3,Thursday,1,0.0,1.0,0,0,0,0,0,11,18.3,20.1,38.4,3.0,20.9,0
2026-01-15,2026-01-15 13:56:00,13,3,Thursday,1,0.0,1.0,0,0,0,0,0,4,21.8,20.6,42.4,11.0,18.3,0
2026-01-15,2026-01-15 13:57:00,13,3,Thursday,1,0.0,1.0,0,0,0,0,0,6,20.0,30.5,50.6,4.0,21.8,0
2026-01-15,2026-01-15 13:58:00,13,3,Thursday,1,0.0,1.0,0,0,0,0,0,4,17.3,19.4,36.7,6.0,20.0,0
2026-01-15,2026-01-15 14:01:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,12,31.5,37.5,68.9,4.0,17.3,0
2026-01-15,2026-01-15 14:03:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,15,29.7,30.9,60.6,12.0,31.5,0
2026-01-15,2026-01-15 14:13:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,22,28.9,44.1,73.0,15.0,29.7,0
2026-01-15,2026-01-15 14:18:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,24,31.1,37.7,68.8,22.0,28.9,0
2026-01-15,2026-01-15 14:20:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,15,31.4,47.1,78.4,24.0,31.1,0
2026-01-15,2026-01-15 14:27:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,23,27.3,37.8,65.1,15.0,31.4,0
2026-01-15,2026-01-15 14:30:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,22,31.9,37.6,69.5,23.0,27.3,0
2026-01-15,2026-01-15 14:30:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,24,32.7,32.1,64.8,22.0,31.9,0
2026-01-15,2026-01-15 14:31:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,12,30.2,30.3,60.5,24.0,32.7,0
2026-01-15,2026-01-15 14:47:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,19,26.1,38.5,64.6,12.0,30.2,0
2026-01-15,2026-01-15 14:52:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,21,31.2,36.1,67.3,19.0,26.1,0
2026-01-15,2026-01-15 14:57:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,24,32.5,37.0,69.5,21.0,31.2,0
2026-01-15,2026-01-15 14:57:00,14,3,Thursday,1,0.0,1.0,0,0,0,0,1,18,33.7,42.1,75.8,24.0,32.5,0
2026-01-15,2026-01-15 15:00:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,7,23.7,15.7,39.4,18.0,33.7,0
2026-01-15,2026-01-15 15:11:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,22,25.6,33.8,59.4,7.0,23.7,0
2026-01-15,2026-01-15 15:12:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,27,25.5,34.0,59.6,22.0,25.6,0
2026-01-15,2026-01-15 15:12:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,18,25.1,35.3,60.4,27.0,25.5,0
2026-01-15,2026-01-15 15:16:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,3,24.6,22.7,47.3,18.0,25.1,0
2026-01-15,2026-01-15 15:22:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,19,27.5,31.8,59.2,3.0,24.6,0
2026-01-15,2026-01-15 15:25:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,2,23.6,20.4,44.1,19.0,27.5,0
2026-01-15,2026-01-15 15:29:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,6,22.0,28.9,50.9,2.0,23.6,0
2026-01-15,2026-01-15 15:36:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,12,25.8,38.6,64.4,6.0,22.0,0
2026-01-15,2026-01-15 15:37:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,4,24.2,33.8,58.0,12.0,25.8,0
2026-01-15,2026-01-15 15:38:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,26,26.0,45.6,71.6,4.0,24.2,0
2026-01-15,2026-01-15 15:58:00,15,3,Thursday,1,0.0,1.0,0,0,0,0,1,3,21.7,23.5,45.2,26.0,26.0,0
2026-01-15,2026-01-15 16:06:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,7,17.2,16.9,34.1,3.0,21.7,0
2026-01-15,2026-01-15 16:07:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,7,13.9,29.1,43.0,7.0,17.2,0
2026-01-15,2026-01-15 16:10:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,4,14.4,23.1,37.5,7.0,13.9,0
2026-01-15,2026-01-15 16:26:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,2,13.8,34.2,48.1,4.0,14.4,0
2026-01-15,2026-01-15 16:29:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,6,14.2,19.6,33.8,2.0,13.8,0
2026-01-15,2026-01-15 16:30:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,11,16.4,15.1,31.5,6.0,14.2,0
2026-01-15,2026-01-15 16:31:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,6,13.8,27.6,41.4,11.0,16.4,0
2026-01-15,2026-01-15 16:31:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,8,14.1,31.7,45.9,6.0,13.8,0
2026-01-15,2026-01-15 16:37:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,5,13.2,33.1,46.2,8.0,14.1,0
2026-01-15,2026-01-15 16:37:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,9,12.8,27.5,40.3,5.0,13.2,0
2026-01-15,2026-01-15 16:45:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,7,15.8,23.6,39.3,9.0,12.8,0
2026-01-15,2026-01-15 16:45:00,16,3,Thursday,1,0.0,1.0,0,0,0,0,0,9,16.7,29.7,46.5,7.0,15.8,0
2026-01-16,2026-01-16 08:03:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,11,24.4,29.3,53.7,8.0,25.0,0
2026-01-16,2026-01-16 08:09:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,5,21.3,34.8,56.1,11.0,24.4,0
2026-01-16,2026-01-16 08:10:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,8,24.8,27.4,52.2,5.0,21.3,0
2026-01-16,2026-01-16 08:18:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,11,21.6,17.8,39.4,8.0,24.8,0
2026-01-16,2026-01-16 08:24:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,4,20.2,32.4,52.6,11.0,21.6,0
2026-01-16,2026-01-16 08:24:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,3,22.0,22.2,44.3,4.0,20.2,0
2026-01-16,2026-01-16 08:43:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,10,22.0,27.9,49.9,3.0,22.0,0
2026-01-16,2026-01-16 08:53:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,8,21.2,33.5,54.7,10.0,22.0,0
2026-01-16,2026-01-16 08:57:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,6,22.4,32.3,54.7,8.0,21.2,0
2026-01-16,2026-01-16 08:58:00,8,4,Friday,1,0.0,1.0,0,0,0,1,0,6,21.8,34.6,56.4,6.0,22.4,0
2026-01-16,2026-01-16 09:06:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,39,51.5,51.1,102.6,6.0,21.8,0
2026-01-16,2026-01-16 09:21:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,39,49.3,58.6,107.9,39.0,51.5,0
2026-01-16,2026-01-16 09:32:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,35,51.6,58.6,110.3,39.0,49.3,0
2026-01-16,2026-01-16 09:36:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,26,55.0,72.6,127.6,35.0,51.6,0
2026-01-16,2026-01-16 09:39:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,30,54.5,61.1,115.6,26.0,55.0,0
2026-01-16,2026-01-16 09:40:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,17,43.5,33.1,76.7,30.0,54.5,0
2026-01-16,2026-01-16 09:45:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,44,45.0,65.6,110.6,17.0,43.5,0
2026-01-16,2026-01-16 09:55:00,9,4,Friday,1,0.0,1.0,0,0,0,1,1,37,56.8,49.6,106.4,44.0,45.0,0
2026-01-16,2026-01-16 10:10:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,32,66.8,62.8,129.6,37.0,56.8,0
2026-01-16,2026-01-16 10:16:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,44,67.1,52.4,119.5,32.0,66.8,0
2026-01-16,2026-01-16 10:19:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,32,55.9,51.9,107.8,44.0,67.1,0
2026-01-16,2026-01-16 10:19:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,41,59.5,63.7,123.1,32.0,55.9,0
2026-01-16,2026-01-16 10:22:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,33,60.8,74.9,135.8,41.0,59.5,0
2026-01-16,2026-01-16 10:29:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,31,57.7,58.1,115.8,33.0,60.8,0
2026-01-16,2026-01-16 10:45:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,31,68.1,60.0,128.1,31.0,57.7,0
2026-01-16,2026-01-16 10:54:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,39,67.3,70.4,137.7,31.0,68.1,0
2026-01-16,2026-01-16 10:58:00,10,4,Friday,1,0.0,1.0,0,0,0,1,1,40,72.5,56.3,128.8,39.0,67.3,0
2026-01-16,2026-01-16 11:07:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,34,50.4,52.7,103.1,40.0,72.5,0
2026-01-16,2026-01-16 11:10:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,29,56.0,59.4,115.4,34.0,50.4,0
2026-01-16,2026-01-16 11:18:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,26,55.9,47.1,103.0,29.0,56.0,0
2026-01-16,2026-01-16 11:19:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,32,62.8,48.4,111.2,26.0,55.9,0
2026-01-16,2026-01-16 11:23:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,44,48.4,58.2,106.6,32.0,62.8,0
2026-01-16,2026-01-16 11:36:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,28,49.6,49.4,99.0,44.0,48.4,0
2026-01-16,2026-01-16 11:37:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,26,61.0,69.9,130.9,28.0,49.6,0
2026-01-16,2026-01-16 11:43:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,44,49.5,46.7,96.2,26.0,61.0,0
2026-01-16,2026-01-16 11:43:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,32,51.3,51.2,102.6,44.0,49.5,0
2026-01-16,2026-01-16 11:48:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,34,57.8,73.1,130.9,32.0,51.3,0
2026-01-16,2026-01-16 11:48:00,11,4,Friday,1,0.0,1.0,0,0,0,1,1,37,52.6,46.9,99.5,34.0,57.8,0
2026-01-16,2026-01-16 12:12:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,3,24.8,28.3,53.2,37.0,52.6,0
2026-01-16,2026-01-16 12:15:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,23,27.2,39.7,66.9,3.0,24.8,0
2026-01-16,2026-01-16 12:39:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,9,24.5,27.5,51.9,23.0,27.2,0
2026-01-16,2026-01-16 12:39:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,21,27.3,36.3,63.6,9.0,24.5,0
2026-01-16,2026-01-16 12:39:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,6,25.0,24.8,49.8,21.0,27.3,0
2026-01-16,2026-01-16 12:41:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,3,24.3,24.2,48.5,6.0,25.0,0
2026-01-16,2026-01-16 12:47:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,8,23.5,16.6,40.1,3.0,24.3,0
2026-01-16,2026-01-16 12:54:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,21,29.8,46.4,76.2,8.0,23.5,0
2026-01-16,2026-01-16 12:54:00,12,4,Friday,1,0.0,1.0,0,0,0,1,0,12,28.7,45.3,74.0,21.0,29.8,0
2026-01-16,2026-01-16 13:02:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,13,43.4,48.1,91.5,12.0,28.7,0
2026-01-16,2026-01-16 13:07:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,30,46.2,48.9,95.1,13.0,43.4,0
2026-01-16,2026-01-16 13:15:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,28,45.5,57.5,103.0,30.0,46.2,0
2026-01-16,2026-01-16 13:31:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,24,42.6,47.8,90.4,28.0,45.5,0
2026-01-16,2026-01-16 13:31:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,32,54.2,61.8,115.9,24.0,42.6,0
2026-01-16,2026-01-16 13:48:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,14,43.3,44.7,88.1,32.0,54.2,0
2026-01-16,2026-01-16 13:55:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,25,43.5,47.1,90.6,14.0,43.3,0
2026-01-16,2026-01-16 13:56:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,27,52.1,73.2,125.3,25.0,43.5,0
2026-01-16,2026-01-16 13:59:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,27,46.0,69.0,115.0,27.0,52.1,0
2026-01-16,2026-01-16 13:59:00,13,4,Friday,1,0.0,1.0,0,0,0,1,0,28,47.9,74.1,122.0,27.0,46.0,0
2026-01-16,2026-01-16 14:11:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,29,61.0,50.3,111.3,28.0,47.9,0
2026-01-16,2026-01-16 14:16:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,32,56.3,72.6,128.9,29.0,61.0,0
2026-01-16,2026-01-16 14:21:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,37,64.5,71.1,135.7,32.0,56.3,0
2026-01-16,2026-01-16 14:24:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,44,51.5,52.5,103.9,37.0,64.5,0
2026-01-16,2026-01-16 14:25:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,37,65.1,59.0,124.2,44.0,51.5,0
2026-01-16,2026-01-16 14:44:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,32,68.0,51.2,119.2,37.0,65.1,0
2026-01-16,2026-01-16 14:48:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,40,64.9,63.5,128.4,32.0,68.0,0
2026-01-16,2026-01-16 14:49:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,44,52.0,67.5,119.5,40.0,64.9,0
2026-01-16,2026-01-16 14:53:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,25,55.8,55.5,111.3,44.0,52.0,0
2026-01-16,2026-01-16 14:53:00,14,4,Friday,1,0.0,1.0,0,0,0,1,1,41,58.7,66.1,124.9,25.0,55.8,0
2026-01-16,2026-01-16 15:05:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,30,48.9,45.6,94.5,41.0,58.7,0
2026-01-16,2026-01-16 15:09:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,44,55.2,53.4,108.5,30.0,48.9,0
2026-01-16,2026-01-16 15:12:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,40,53.7,55.2,108.9,44.0,55.2,0
2026-01-16,2026-01-16 15:14:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,37,50.5,48.3,98.8,40.0,53.7,0
2026-01-16,2026-01-16 15:28:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,32,56.5,72.9,129.3,37.0,50.5,0
2026-01-16,2026-01-16 15:31:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,38,49.1,69.8,118.9,32.0,56.5,0
2026-01-16,2026-01-16 15:34:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,40,54.9,52.1,107.0,38.0,49.1,0
2026-01-16,2026-01-16 15:39:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,39,46.8,72.3,119.1,40.0,54.9,0
2026-01-16,2026-01-16 15:39:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,43,46.4,67.5,113.9,39.0,46.8,0
2026-01-16,2026-01-16 15:42:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,25,53.3,52.1,105.4,43.0,46.4,0
2026-01-16,2026-01-16 15:56:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,39,50.1,49.8,99.9,25.0,53.3,0
2026-01-16,2026-01-16 15:56:00,15,4,Friday,1,0.0,1.0,0,0,0,1,1,36,46.2,56.4,102.6,39.0,50.1,0
2026-01-16,2026-01-16 16:05:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,17,33.7,35.9,69.6,36.0,46.2,0
2026-01-16,2026-01-16 16:10:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,16,30.0,49.2,79.2,17.0,33.7,0
2026-01-16,2026-01-16 16:12:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,27,27.3,40.9,68.2,16.0,30.0,0
2026-01-16,2026-01-16 16:21:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,22,29.9,36.8,66.7,27.0,27.3,0
2026-01-16,2026-01-16 16:27:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,13,29.7,49.8,79.5,22.0,29.9,0
2026-01-16,2026-01-16 16:35:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,25,33.2,45.9,79.1,13.0,29.7,0
2026-01-16,2026-01-16 16:37:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,14,36.3,40.1,76.4,25.0,33.2,0
2026-01-16,2026-01-16 16:39:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,23,36.2,41.9,78.1,14.0,36.3,0
2026-01-16,2026-01-16 16:53:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,12,28.0,34.7,62.7,23.0,36.2,0
2026-01-16,2026-01-16 16:59:00,16,4,Friday,1,0.0,1.0,0,0,0,1,0,19,30.5,36.3,66.7,12.0,28.0,0
2026-01-17,2026-01-17 08:02:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,7,12.9,28.2,41.2,3.0,10.0,1
2026-01-17,2026-01-17 08:02:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,4,13.1,30.1,43.3,7.0,12.9,1
2026-01-17,2026-01-17 08:11:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,12.7,33.6,46.3,4.0,13.1,1
2026-01-17,2026-01-17 08:15:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,4,15.2,19.2,34.4,3.0,12.7,1
2026-01-17,2026-01-17 08:23:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,13.3,33.3,46.6,4.0,15.2,1
2026-01-17,2026-01-17 08:25:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,14.6,26.6,41.2,10.0,13.3,1
2026-01-17,2026-01-17 08:43:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,12.6,26.9,39.5,9.0,14.6,1
2026-01-17,2026-01-17 08:52:00,8,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,12.9,32.1,45.1,9.0,12.6,1
2026-01-17,2026-01-17 09:17:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,4,24.7,26.3,51.0,3.0,12.9,1
2026-01-17,2026-01-17 09:19:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,15,30.2,36.3,66.4,4.0,24.7,1
2026-01-17,2026-01-17 09:29:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,16,31.7,38.6,70.3,15.0,30.2,1
2026-01-17,2026-01-17 09:32:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,11,24.8,21.0,45.8,16.0,31.7,1
2026-01-17,2026-01-17 09:47:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,18,25.6,43.2,68.8,11.0,24.8,1
2026-01-17,2026-01-17 09:48:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,16,30.7,44.7,75.4,18.0,25.6,1
2026-01-17,2026-01-17 09:51:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,20,30.0,33.3,63.3,16.0,30.7,1
2026-01-17,2026-01-17 09:54:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,7,24.7,18.8,43.5,20.0,30.0,1
2026-01-17,2026-01-17 09:56:00,9,5,Saturday,1,0.0,1.0,0,0,0,0,1,17,27.1,48.0,75.1,7.0,24.7,1
2026-01-17,2026-01-17 10:00:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,21,29.4,37.2,66.6,17.0,27.1,1
2026-01-17,2026-01-17 10:02:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,21,32.1,36.5,68.7,21.0,29.4,1
2026-01-17,2026-01-17 10:04:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,16,29.0,39.3,68.3,21.0,32.1,1
2026-01-17,2026-01-17 10:08:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,13,36.9,44.8,81.7,16.0,29.0,1
2026-01-17,2026-01-17 10:11:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,24,36.7,41.4,78.1,13.0,36.9,1
2026-01-17,2026-01-17 10:20:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,17,35.4,39.5,75.0,24.0,36.7,1
2026-01-17,2026-01-17 10:30:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,19,35.8,37.0,72.7,17.0,35.4,1
2026-01-17,2026-01-17 10:44:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,25,35.9,46.1,82.0,19.0,35.8,1
2026-01-17,2026-01-17 10:48:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,22,28.9,46.0,74.9,25.0,35.9,1
2026-01-17,2026-01-17 10:53:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,25,32.2,35.2,67.4,22.0,28.9,1
2026-01-17,2026-01-17 10:54:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,20,29.2,43.8,73.0,25.0,32.2,1
2026-01-17,2026-01-17 10:54:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,16,30.2,42.3,72.5,20.0,29.2,1
2026-01-17,2026-01-17 10:55:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,17,29.0,34.3,63.3,16.0,30.2,1
2026-01-17,2026-01-17 10:59:00,10,5,Saturday,1,0.0,1.0,0,0,0,0,1,22,34.2,40.6,74.8,17.0,29.0,1
2026-01-17,2026-01-17 11:12:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,6,24.7,19.1,43.8,22.0,34.2,1
2026-01-17,2026-01-17 11:13:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,7,24.1,30.2,54.3,6.0,24.7,1
2026-01-17,2026-01-17 11:22:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,21,25.2,48.7,74.0,7.0,24.1,1
2026-01-17,2026-01-17 11:25:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,7,24.3,28.1,52.4,21.0,25.2,1
2026-01-17,2026-01-17 11:47:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,7,24.9,26.3,51.2,7.0,24.3,1
2026-01-17,2026-01-17 11:49:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,12,28.5,48.6,77.1,7.0,24.9,1
2026-01-17,2026-01-17 11:53:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,2,22.8,31.7,54.5,12.0,28.5,1
2026-01-17,2026-01-17 11:59:00,11,5,Saturday,1,0.0,1.0,0,0,0,0,1,7,22.1,16.5,38.7,2.0,22.8,1
2026-01-17,2026-01-17 12:01:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,22.3,24.3,46.6,7.0,22.1,1
2026-01-17,2026-01-17 12:12:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,8,18.3,25.2,43.6,9.0,22.3,1
2026-01-17,2026-01-17 12:13:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,5,18.7,26.1,44.8,8.0,18.3,1
2026-01-17,2026-01-17 12:15:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,5,22.0,23.4,45.3,5.0,18.7,1
2026-01-17,2026-01-17 12:16:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,22.4,17.1,39.5,5.0,22.0,1
2026-01-17,2026-01-17 12:18:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,4,18.4,23.1,41.5,3.0,22.4,1
2026-01-17,2026-01-17 12:27:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,20.1,26.1,46.3,4.0,18.4,1
2026-01-17,2026-01-17 12:29:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,21.5,15.9,37.4,3.0,20.1,1
2026-01-17,2026-01-17 12:31:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,7,21.5,28.5,50.0,3.0,21.5,1
2026-01-17,2026-01-17 12:38:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,20.8,20.7,41.5,7.0,21.5,1
2026-01-17,2026-01-17 12:42:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,4,17.3,16.5,33.8,10.0,20.8,1
2026-01-17,2026-01-17 12:47:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,9,17.3,27.2,44.5,4.0,17.3,1
2026-01-17,2026-01-17 12:53:00,12,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,18.9,21.3,40.2,9.0,17.3,1
2026-01-17,2026-01-17 13:05:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,22.2,20.0,42.2,10.0,18.9,1
2026-01-17,2026-01-17 13:05:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,4,22.7,31.6,54.3,3.0,22.2,1
2026-01-17,2026-01-17 13:16:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,16,25.6,47.1,72.8,4.0,22.7,1
2026-01-17,2026-01-17 13:17:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,10,21.3,19.0,40.2,16.0,25.6,1
2026-01-17,2026-01-17 13:21:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,22,26.0,39.1,65.1,10.0,21.3,1
2026-01-17,2026-01-17 13:28:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,3,23.3,31.5,54.8,22.0,26.0,1
2026-01-17,2026-01-17 13:41:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,8,20.6,24.2,44.8,3.0,23.3,1
2026-01-17,2026-01-17 13:42:00,13,5,Saturday,1,0.0,1.0,0,0,0,0,0,15,27.4,36.5,63.9,8.0,20.6,1
